category ID,cat_code,category1_ru,category2_ru,category3_ru,category4_ru,category5_ru,category6_ru,comm FBO %,comm FBS %,comm DBS%
16675,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelSovutish tizimi,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Sovutish tizimi,,,10%,10%,10%
16676,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelGTM tizimi,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,GTM tizimi,,,10%,10%,10%
16677,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelMoylash tizimi,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Moylash tizimi,,,10%,10%,10%
16678,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelHavo ta'minoti tizimi,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Havo ta'minoti tizimi,,,10%,10%,10%
16679,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelDvigatelni qo'llab-quvvatlash va KPP,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Dvigatelni qo'llab-quvvatlash va KPP,,,10%,10%,10%
16680,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelSilindr bloklari,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Silindr bloklari,,,10%,10%,10%
16681,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelTarqatuvchi vallar,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Tarqatuvchi vallar,,,10%,10%,10%
16682,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelTizzasimon vallar,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Tizzasimon vallar,,,10%,10%,10%
16683,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelPiston to'plamlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Piston to'plamlari,,,10%,10%,10%
16684,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelAvtomobil qistirmalari,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Avtomobil qistirmalari,,,10%,10%,10%
16685,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelDvigatelning boshqa ehtiyot qismlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Dvigatelning boshqa ehtiyot qismlari,,,10%,10%,10%
16686,AvtotovarlarAvtomobil ehtiyot qismlariDvigatelDvigatel kamarlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Dvigatel,Dvigatel kamarlari,,,10%,10%,10%
16690,Goʻzallik va parvarishShaxsiy gigiyenaIntim gigiyenaHayz ko'rish davri uchun trusiklari,Goʻzallik va parvarish,Shaxsiy gigiyena,Intim gigiyena,Hayz ko'rish davri uchun trusiklari,,,10%,10%,10%
16693,Qurilish va taʼmirlashElektrikaAvtomatikaSigortalar,Qurilish va taʼmirlash,Elektrika,Avtomatika,Sigortalar,Kondensator,,22%,22%,22%
16696,Goʻzallik va parvarishDermakosmetikaYuz parvarishiYuzni tozalash,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Yuzni tozalash,,,20%,20%,20%
16697,Goʻzallik va parvarishDermakosmetikaYuz parvarishiNamlash va oziqlantirish,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Namlash va oziqlantirish,,,20%,20%,20%
16698,Goʻzallik va parvarishDermakosmetikaYuz parvarishiQarishga qarshi parvarish,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Qarishga qarshi parvarish,,,20%,20%,20%
16699,Goʻzallik va parvarishDermakosmetikaYuz parvarishiMuammoli teri,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Muammoli teri,,,20%,20%,20%
16700,Goʻzallik va parvarishDermakosmetikaYuz parvarishiZardoblar va ampulalar,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Zardoblar va ampulalar,,,20%,20%,20%
16701,Goʻzallik va parvarishDermakosmetikaYuz parvarishiKo'z atrofidagi terini parvarish qilish,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Ko'z atrofidagi terini parvarish qilish,,,20%,20%,20%
16702,Goʻzallik va parvarishDermakosmetikaYuz parvarishiLablarni parvarish qilish,Goʻzallik va parvarish,Dermakosmetika,Yuz parvarishi,Lablarni parvarish qilish,,,20%,20%,20%
16703,Qurilish va taʼmirlashYoritishPotolokga va osish mumkin bo'lgab yoritgichlarBoshqariladigan yoritgichlar,Qurilish va taʼmirlash,Yoritish,Potolokga va osish mumkin bo'lgab yoritgichlar,Boshqariladigan yoritgichlar,,,22%,22%,22%
16705,Qurilish va taʼmirlashElektrikaAvtomatikaSigortalar,Qurilish va taʼmirlash,Elektrika,Avtomatika,Sigortalar,Sigorta ushlagichi,,22%,22%,22%
16706,Qurilish va taʼmirlashElektrikaAvtomatikaSigortalar,Qurilish va taʼmirlash,Elektrika,Avtomatika,Sigortalar,Erish sigorta,,22%,22%,22%
16708,Qurilish va taʼmirlashElektrikaAvtomatikaQoldiq oqim qurilmalari (HOʻQ),Qurilish va taʼmirlash,Elektrika,Avtomatika,Qoldiq oqim qurilmalari (HOʻQ),RCD,,20%,20%,20%
16709,Qurilish va taʼmirlashElektrikaAvtomatikaQoldiq oqim qurilmalari (HOʻQ),Qurilish va taʼmirlash,Elektrika,Avtomatika,Qoldiq oqim qurilmalari (HOʻQ),Magnit boshlang'ich,,20%,20%,20%
16710,Qurilish va taʼmirlashElektrikaKabellar va simlarElektr kabellari va simlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Elektr kabellari va simlari,Burama juftlik,,20%,20%,20%
16711,Qurilish va taʼmirlashElektrikaKabellar va simlarElektr kabellari va simlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Elektr kabellari va simlari,Telefon kabeli,,20%,20%,20%
16712,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Santexnik eksantrik,,18%,18%,18%
16713,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Sensorli kran sadkasi,,18%,18%,18%
16714,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun termometri,,18%,18%,18%
16715,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Tovok qaytaruvchi,,18%,18%,18%
16716,Qurilish va taʼmirlashSantexnikaAralashtirgichlar va butlovchi qismlarButlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Aralashtirgichlar va butlovchi qismlar,Butlovchi qismlar,Aralashtirgich uchun shlang,,18%,18%,18%
16719,Qurilish va taʼmirlashSantexnikaOshxona moykalar va komponentlarMoyka uchun o'rnatilgan modul,Qurilish va taʼmirlash,Santexnika,Oshxona moykalar va komponentlar,Moyka uchun o'rnatilgan modul,,,22%,22%,22%
16720,Qurilish va taʼmirlashSantexnikaOshxona moykalar va komponentlarMoyka uchun himoya taglik,Qurilish va taʼmirlash,Santexnika,Oshxona moykalar va komponentlar,Moyka uchun himoya taglik,,,22%,22%,22%
16722,Qurilish va taʼmirlashYoritishLyustralarOsma yoritgich,Qurilish va taʼmirlash,Yoritish,Lyustralar,Osma yoritgich,,,15%,15%,15%
16723,Qurilish va taʼmirlashYoritishLyustralarPotolokga yoritgich,Qurilish va taʼmirlash,Yoritish,Lyustralar,Potolokga yoritgich,,,15%,15%,15%
16724,Qurilish va taʼmirlashYoritishLyustralarPotolokga lyustra,Qurilish va taʼmirlash,Yoritish,Lyustralar,Potolokga lyustra,,,15%,15%,15%
"16726,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarRakovinalar"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Rakovinalar,Rakovina,,22%,22%,22%"
"16727,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarRakovinalar"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Rakovinalar,Rakovina-xontaxta,,22%,22%,22%"
"16729,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarRakovinalar"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Rakovinalar,Hamam uchun kurna,,22%,22%,22%"
16730,Qurilish va taʼmirlashYoritishLyustralarLyustra-ventilyator,Qurilish va taʼmirlash,Yoritish,Lyustralar,Lyustra-ventilyator,,,15%,15%,15%
"16731,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarXontaxta"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Xontaxta,,,22%,22%,22%"
16734,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariBamperlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Bamperlar,,,12%,12%,12%
16735,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariQanotlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Qanotlar,,,12%,12%,12%
16736,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariAvtomobil tokchalari,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Avtomobil tokchalari,,,12%,12%,12%
16737,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariAvtomobil eshiklari,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Avtomobil eshiklari,,,12%,12%,12%
16738,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariKapot,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Kapot,,,12%,12%,12%
16739,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariAvtomobil yukxonasi,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Avtomobil yukxonasi,,,12%,12%,12%
16740,Qurilish va taʼmirlashYoritishPotolokga va osish mumkin bo'lgab yoritgichlarDevor va potolok uchun chiroqlar,Qurilish va taʼmirlash,Yoritish,Potolokga va osish mumkin bo'lgab yoritgichlar,Devor va potolok uchun chiroqlar,Devor va potolok uchun chiroq,,15%,15%,15%
16741,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariYon oynalar,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Yon oynalar,,,12%,12%,12%
16742,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariAvtooynalar,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Avtooynalar,,,12%,12%,12%
16743,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariOyna ko'targichlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Oyna ko'targichlar,,,12%,12%,12%
16744,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariKuzovning kuch elementlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Kuzovning kuch elementlari,,,12%,12%,12%
16745,AvtotovarlarAvtomobil ehtiyot qismlariKuzov ehtiyot qismlariKuzovning boshqa qismlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Kuzov ehtiyot qismlari,Kuzovning boshqa qismlari,,,12%,12%,12%
16746,Qurilish va taʼmirlashYoritishPotolokga va osish mumkin bo'lgab yoritgichlarDevor va potolok uchun chiroqlar,Qurilish va taʼmirlash,Yoritish,Potolokga va osish mumkin bo'lgab yoritgichlar,Devor va potolok uchun chiroqlar,Chiziqli yoritgich,,22%,22%,22%
16747,Qurilish va taʼmirlashYoritishPotolokga va osish mumkin bo'lgab yoritgichlarDevor va potolok uchun chiroqlar,Qurilish va taʼmirlash,Yoritish,Potolokga va osish mumkin bo'lgab yoritgichlar,Devor va potolok uchun chiroqlar,Floresan yoritgich,,22%,22%,22%
16750,Qurilish va taʼmirlashYoritishO'rnatiladigan yoritgichlar,Qurilish va taʼmirlash,Yoritish,O'rnatiladigan yoritgichlar,,,,22%,22%,22%
16751,Qurilish va taʼmirlashYoritishProjektorlar,Qurilish va taʼmirlash,Yoritish,Projektorlar,,,,22%,22%,22%
16752,Qurilish va taʼmirlashYoritishSauna uchun yoritgichlar,Qurilish va taʼmirlash,Yoritish,Sauna uchun yoritgichlar,,,,22%,22%,22%
16753,Qurilish va taʼmirlashElektrikaKabellar va simlarElektr kabellari va simlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Elektr kabellari va simlari,Kabel qoplamasi,,20%,20%,20%
16755,Qurilish va taʼmirlashElektrikaKabellar va simlarKuchlanish uzaytirgichlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Kuchlanish uzaytirgichlari,Kuchlanish uzaytirgich,,18%,18%,18%
16756,Qurilish va taʼmirlashElektrikaKabellar va simlarKuchlanish uzaytirgichlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Kuchlanish uzaytirgichlari,Elektr kalodkasi,,18%,18%,18%
16758,Qurilish va taʼmirlashElektrikaKabellar va simlarKuchlanish uzaytirgichlari,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Kuchlanish uzaytirgichlari,Tarmoq distribyutori,,18%,18%,18%
16763,ElektronikaGeymerlar uchun mahsulotlar,Elektronika,Geymerlar uchun mahsulotlar,,,,,22%,22%,22%
16764,Goʻzallik va parvarishDermakosmetikaTana parvarishiDezodorantlar va antiperspirantlar,Goʻzallik va parvarish,Dermakosmetika,Tana parvarishi,Dezodorantlar va antiperspirantlar,,,20%,20%,20%
16765,ElektronikaGeymerlar uchun mahsulotlarO'yin gilamchalari,Elektronika,Geymerlar uchun mahsulotlar,O'yin gilamchalari,,,,15%,15%,15%
16766,Goʻzallik va parvarishDermakosmetikaTana parvarishiAtopiya,Goʻzallik va parvarish,Dermakosmetika,Tana parvarishi,Atopiya,,,20%,20%,20%
16767,Goʻzallik va parvarishDermakosmetikaTana parvarishiNamlash va oziqlantirish mahsulotlar,Goʻzallik va parvarish,Dermakosmetika,Tana parvarishi,Namlash va oziqlantirish mahsulotlar,,,20%,20%,20%
16768,Goʻzallik va parvarishDermakosmetikaTana parvarishiDush va vanna uchun vositalar,Goʻzallik va parvarish,Dermakosmetika,Tana parvarishi,Dush va vanna uchun vositalar,,,20%,20%,20%
16770,Goʻzallik va parvarishDermakosmetikaSochlar parvarishiShampunlar,Goʻzallik va parvarish,Dermakosmetika,Sochlar parvarishi,Shampunlar,,,20%,20%,20%
16771,Goʻzallik va parvarishDermakosmetikaSochlar parvarishiBalzamlar,Goʻzallik va parvarish,Dermakosmetika,Sochlar parvarishi,Balzamlar,,,20%,20%,20%
16772,Goʻzallik va parvarishDermakosmetikaSochlar parvarishiNiqoblar va yog'lar,Goʻzallik va parvarish,Dermakosmetika,Sochlar parvarishi,Niqoblar va yog'lar,,,20%,20%,20%
16773,Goʻzallik va parvarishDermakosmetikaSochlar parvarishiSochlar uchun ampulalar,Goʻzallik va parvarish,Dermakosmetika,Sochlar parvarishi,Sochlar uchun ampulalar,,,20%,20%,20%
"16774,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarPyedestallar"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Pyedestallar,Pyedestal,,22%,22%,22%"
"16775,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarPyedestallar"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Pyedestallar,Yarimpyedestal,,22%,22%,22%"
16776,Uy-roʻzgʻor buyumlariMebelGeymerlar uchun mebelGeymerlar uchun kreslolari,Uy-roʻzgʻor buyumlari,Mebel,Geymerlar uchun mebel,Geymerlar uchun kreslolari,,,10%,10%,10%
16777,Uy-roʻzgʻor buyumlariMebelKreslolarOfis kreslolari,Uy-roʻzgʻor buyumlari,Mebel,Kreslolar,Ofis kreslolari,,,15%,15%,15%
16778,Uy-roʻzgʻor buyumlariMebelKreslolarUy kreslolari,Uy-roʻzgʻor buyumlari,Mebel,Kreslolar,Uy kreslolari,,,15%,15%,15%
16779,Uy-roʻzgʻor buyumlariMebelKreslolarBoshqa kreslolari,Uy-roʻzgʻor buyumlari,Mebel,Kreslolar,Boshqa kreslolari,,,15%,15%,15%
16781,ElektronikaGeymerlar uchun mahsulotlarO'yin monitorlari,Elektronika,Geymerlar uchun mahsulotlar,O'yin monitorlari,,,,5%,5%,5%
16783,ElektronikaGeymerlar uchun mahsulotlarOʻyin pristavkalariPortativ konsollar,Elektronika,Geymerlar uchun mahsulotlar,Oʻyin pristavkalari,Portativ konsollar,,,22%,22%,22%
16784,ElektronikaGeymerlar uchun mahsulotlarOʻyin pristavkalariPortativ konsollar,Elektronika,Geymerlar uchun mahsulotlar,Oʻyin pristavkalari,Portativ konsollar,Steam Deck,,3%,3%,3%
"16785,""Qurilish va taʼmirlashSantexnikaRakovinalar, yuvinish havzaslar va pyedestallarRakovinalar va yuvinish havzaslar uchun butlovchi qismlar"",Qurilish va taʼmirlash,Santexnika,""Rakovinalar, yuvinish havzaslar va pyedestallar"",Rakovinalar va yuvinish havzaslar uchun butlovchi qismlar,Tubning klapani,,22%,22%,22%"
16786,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaSHRUS (Granatalar),Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,SHRUS (Granatalar),,,10%,10%,10%
16788,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaKardan vallari,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Kardan vallari,,,10%,10%,10%
16789,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarQum tozalash uskunalari uchun uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Qum tozalash uskunalari uchun uskunalar,Qum puflagichlar uchun abrazivlar,,22%,22%,22%
16790,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaYig'ilgan stsepleniye,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Yig'ilgan stsepleniye,,,10%,10%,10%
16791,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaPrivod,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Privod,,,10%,10%,10%
16792,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaDifferentsial va butlovchi qismlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Differentsial va butlovchi qismlar,,,10%,10%,10%
16793,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaYig'ilgan KPP,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Yig'ilgan KPP,,,10%,10%,10%
16794,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarJihozlar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Jihozlar,Asboblar g'iloflari,,22%,22%,22%
16796,Qurilish va taʼmirlashElektrikaKabellar va simlarUchlar va klemmalar,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Uchlar va klemmalar,Klemma uchun aksessuar,,18%,18%,18%
16797,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaKPPni yog' muhrlari,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,KPPni yog' muhrlari,,,10%,10%,10%
16798,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaKPP uchun qismlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,KPP uchun qismlar,,,10%,10%,10%
16799,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaStsepleniye uchun qismlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Stsepleniye uchun qismlar,,,10%,10%,10%
16800,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaReduktorlar uchun qismlar,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Reduktorlar uchun qismlar,,,10%,10%,10%
16801,AvtotovarlarAvtomobil ehtiyot qismlariTransmissiyaPedalli va qo'lli boshqaruvi,Avtotovarlar,Avtomobil ehtiyot qismlari,Transmissiya,Pedalli va qo'lli boshqaruvi,,,10%,10%,10%
16802,Qurilish va taʼmirlashElektrikaKabellar va simlarUchlar va klemmalar,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Uchlar va klemmalar,Vtulkali uchlari,,18%,18%,18%
16803,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarJihozlar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Jihozlar,Uskunalar uchun vibrooporlar,,22%,22%,22%
16804,Qurilish va taʼmirlashElektrikaKabellar va simlarUchlar va klemmalar,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Uchlar va klemmalar,Birlashtiruvchi gilza,,18%,18%,18%
16805,Qurilish va taʼmirlashElektrikaKabellar va simlarUchlar va klemmalar,Qurilish va taʼmirlash,Elektrika,Kabellar va simlar,Uchlar va klemmalar,Anker qisqichi,,18%,18%,18%
16806,Goʻzallik va parvarishDermakosmetikaSochlar parvarishiQazg'oqga qarshi mahsulotlar,Goʻzallik va parvarish,Dermakosmetika,Sochlar parvarishi,Qazg'oqga qarshi mahsulotlar,,,20%,20%,20%
16807,Goʻzallik va parvarishDermakosmetikaSochlar parvarishiSoch to'kilishiga qarshi vositalar,Goʻzallik va parvarish,Dermakosmetika,Sochlar parvarishi,Soch to'kilishiga qarshi vositalar,,,20%,20%,20%
16808,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarUskunalar to'plami,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Uskunalar to'plami,,,22%,22%,22%
16811,Goʻzallik va parvarishDermakosmetikaQuyoshdan himoya qiluvchi vositalarYuz uchun,Goʻzallik va parvarish,Dermakosmetika,Quyoshdan himoya qiluvchi vositalar,Yuz uchun,,,20%,20%,20%
16812,Goʻzallik va parvarishDermakosmetikaQuyoshdan himoya qiluvchi vositalarTana uchun,Goʻzallik va parvarish,Dermakosmetika,Quyoshdan himoya qiluvchi vositalar,Tana uchun,,,20%,20%,20%
16822,Uy-roʻzgʻor buyumlariMebelGeymerlar uchun mebelGeymerlar uchun stollari,Uy-roʻzgʻor buyumlari,Mebel,Geymerlar uchun mebel,Geymerlar uchun stollari,,,10%,10%,10%
16823,Uy-roʻzgʻor buyumlariMebelGeymerlar uchun mebelGeyming mebellari uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Mebel,Geymerlar uchun mebel,Geyming mebellari uchun aksessuarlar,,,20%,20%,20%
16825,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarBoshqa uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Boshqa uskunalar,Elektr asboblari qismlari,,22%,22%,22%
16826,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarBoshqa uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Boshqa uskunalar,Mikser qo'shimchalari,,22%,22%,22%
16827,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarBoshqa uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Boshqa uskunalar,Asbob kengaytmasi,,22%,22%,22%
16828,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarBoshqa uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Boshqa uskunalar,O'tkir toshlar va o'tkirlashtirgichlar,,22%,22%,22%
16829,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarBoshqa uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Boshqa uskunalar,Bolg'a tutqichlari,,22%,22%,22%
16830,Qurilish va taʼmirlashMateriallar va jihozlarUskunalarBoshqa uskunalar,Qurilish va taʼmirlash,Materiallar va jihozlar,Uskunalar,Boshqa uskunalar,Egov tutqichlari,,22%,22%,22%
"16831,""Qurilish va taʼmirlashMateriallar va jihozlarDrellar, o'ymakorlar va shurup buragichlar uchunParmalar"",Qurilish va taʼmirlash,Materiallar va jihozlar,""Drellar, o'ymakorlar va shurup buragichlar uchun"",Parmalar,,,25%,25%,25%"
"16832,""Qurilish va taʼmirlashMateriallar va jihozlarDrellar, o'ymakorlar va shurup buragichlar uchunParmalar"",Qurilish va taʼmirlash,Materiallar va jihozlar,""Drellar, o'ymakorlar va shurup buragichlar uchun"",Parmalar,Zenker,,25%,25%,25%"
"16833,""Qurilish va taʼmirlashMateriallar va jihozlarDrellar, o'ymakorlar va shurup buragichlar uchunParmalar"",Qurilish va taʼmirlash,Materiallar va jihozlar,""Drellar, o'ymakorlar va shurup buragichlar uchun"",Parmalar,Burg'ulash uchun o'tkazgich,,25%,25%,25%"
